,name,nation,age,team,year,stage,position,time_in_s,gc,gc_time_in_s,mount_jerseys,point_jerseys,sprint_jerseys,youth_jerseys,followers,total_wins,n_tours,n_stages,avg_year,best_pos_ovr,avg_pos_ovr,worst_pos_ovr,best_time_ovr,avg_time_ovr,worst_time_ovr,best_gc_ovr,avg_gc_ovr,worst_gc_ovr,best_gc_time_ovr,avg_gc_time_ovr,worst_gc_time_ovr,n_top10_ovr,n_win_ovr,best_pos_ovr_l3,avg_pos_ovr_l3,worst_pos_ovr_l3,best_time_ovr_l3,avg_time_ovr_l3,worst_time_ovr_l3,best_gc_ovr_l3,avg_gc_ovr_l3,worst_gc_ovr_l3,best_gc_time_ovr_l3,avg_gc_time_ovr_l3,worst_gc_time_ovr_l3,n_top10_l3,n_win_l3,perc_top10_ovr,perc_win_ovr,2015_div,2015_fc_rank,2015_race_days,2015_team,2015_wins,2015_year_km,2016_div,2016_fc_rank,2016_race_days,2016_team,2016_wins,2016_year_km,2017_div,2017_fc_rank,2017_race_days,2017_team,2017_wins,2017_year_km,2018_div,2018_fc_rank,2018_race_days,2018_team,2018_wins,2018_year_km,date,stage_type_code,dist,finish,temp,rel_humid,wind_dir,wind_speed,clouds_ovrl,visibility,y_label
1721,A.Stachowiak,Poland,26,Kolss - BDC Cycling Team,2015,5,81,22746.0,87,77169.0,3,0,0,0,0,2,4,26,2016.4615384615383,36,136.5769230769231,999,1863.0,52040.807692307695,999999.0,69,136.76923076923077,999,9801.0,87615.19230769231,999999.0,0.0,0.0,109,412.33333333333326,999,13305.0,343436.0,999999.0,129,421.33333333333326,999,51034.0,371790.66666666674,999999.0,0.0,0.0,0.0,0.0,CONT,713.0,55.0,Kolss - BDC Cycling Team,1.0,7440.2,PROF,1299.0,51.0,Verva - ActiveJet Pro Cycling Team,0.0,7869.2,CONT,588.0,43.0,Voster Uniwheels,0.0,6237.6,CONT,922.0,49.0,Voster Uniwheels,0.0,6406.8,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,0
1722,K.Elissonde,France,24,FDJ,2015,5,20,21046.0,19,75469.0,0,1,0,2,7,1,2,13,2015.4615384615383,20,57.69230769230769,119,1860.0,14088.923076923076,24240.0,19,58.92307692307693,122,9801.0,53795.076923076915,94617.0,0.0,0.0,50,58.0,64,1902.0,14972.666666666664,24240.0,56,60.33333333333334,67,62397.0,79191.0,88539.0,0.0,0.0,0.0,0.0,PRT,287.0,85.0,FDJ,0.0,13809.0,PRT,286.0,56.0,FDJ,0.0,8595.0,PRT,412.0,60.0,Team Sky,0.0,9335.6,PRT,381.0,53.0,Team Sky,0.0,8853.4,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,0
1723,M.Nieve,Spain,31,Team Sky,2015,5,11,20936.0,11,75359.0,1,0,0,0,4,0,1,7,2015.0,6,45.85714285714285,81,1893.0,13424.285714285714,20936.0,9,39.285714285714285,73,9801.0,54711.0,93970.0,1.0,0.0,6,26.0,61,1893.0,13182.333333333336,20936.0,9,10.0,11,75359.0,87135.33333333331,93970.0,1.0,0.0,0.14285714285714285,0.0,PRT,58.0,76.0,Team Sky,0.0,11764.6,PRT,142.0,75.0,Team Sky,1.0,11909.7,PRT,93.0,81.0,Team Sky,0.0,12671.3,PRT,165.0,61.0,Mitchelton - Scott,1.0,9940.1,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,0
1724,V.Kiryienka,Belarus,34,Team Sky,2015,5,103,22746.0,111,77692.0,1,1,0,0,6,14,1,7,2015.0,2,72.28571428571429,118,1727.0,13973.857142857143,22746.0,58,84.71428571428571,114,9801.0,56241.857142857145,97817.0,1.0,0.0,2,57.0,103,1727.0,14290.333333333336,22746.0,89,97.66666666666669,111,77692.0,90533.0,97817.0,1.0,0.0,0.14285714285714285,0.0,PRT,87.0,83.0,Team Sky,4.0,12906.7,PRT,211.0,78.0,Team Sky,1.0,11611.2,PRT,143.0,91.0,Team Sky,0.0,14112.9,PRT,459.0,61.0,Team Sky,0.0,9358.7,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,0
1725,M.Mohoric,Slovenia,21,Cannondale - Garmin,2015,5,73,22174.0,46,76593.0,0,1,0,1,9,11,3,19,2016.0,17,120.73684210526315,999,1959.0,66308.94736842105,999999.0,23,109.31578947368419,999,9798.0,100615.52631578947,999999.0,0.0,0.0,52,74.0,96,11009.0,14342.0,18659.0,53,56.0,60,67885.0,84777.0,99902.0,0.0,0.0,0.0,0.0,PRT,888.0,52.0,Team Cannondale - Garmin,0.0,7871.0,PRT,453.0,65.0,Lampre - Merida,1.0,10602.1,PRT,152.0,94.0,UAE Team Emirates,2.0,15402.5,PRT,30.0,73.0,Bahrain - Merida,6.0,12313.7,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,0
1726,D.Ulissi,Italy,26,Lampre - Merida,2015,5,2,20932.0,2,75346.0,1,1,0,6,7,25,2,13,2015.4615384615383,2,29.923076923076927,74,1841.0,13896.923076923076,22519.0,2,23.69230769230769,61,9801.0,53401.38461538462,93897.0,2.0,0.0,20,24.33333333333333,29,1841.0,14378.666666666664,22519.0,3,19.0,27,62384.0,78010.33333333331,86744.0,0.0,0.0,0.15384615384615385,0.0,PRT,97.0,67.0,Lampre - Merida,2.0,10835.4,PRT,9.0,80.0,Lampre - Merida,6.0,13432.2,PRT,30.0,82.0,UAE Team Emirates,4.0,13760.1,PRT,62.0,80.0,UAE Team Emirates,1.0,12982.0,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,1
1727,M.Keizer,Netherlands,27,Team LottoNL-Jumbo,2015,5,86,22746.0,125,78590.0,1,0,0,0,0,5,2,14,2016.0,19,91.57142857142857,150,1828.0,14397.214285714286,22746.0,30,103.64285714285714,149,9801.0,56200.714285714275,101949.0,0.0,0.0,75,91.66666666666669,112,10873.0,14701.0,19622.0,91,104.33333333333331,113,68719.0,86336.33333333331,101949.0,0.0,0.0,0.0,0.0,PRT,378.0,97.0,Team LottoNL-Jumbo,0.0,15323.5,PRT,733.0,86.0,Team LottoNL-Jumbo,0.0,13217.1,PRT,2384.0,64.0,Team LottoNL - Jumbo,0.0,10261.0,NONE,3594.0,1.0,NWV Groningen-Fila-Nijwa Trucks,0.0,187.9,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,0
1728,L.Craddock,USA,23,Team Giant - Alpecin,2015,5,30,21177.0,30,75600.0,1,0,0,2,2,3,1,7,2015.0,3,40.142857142857146,67,1840.0,13450.714285714286,21177.0,17,35.57142857142857,50,9801.0,54804.714285714275,94151.0,1.0,0.0,3,20.0,30,1840.0,13244.0,21177.0,17,21.66666666666667,30,75600.0,87354.0,94151.0,1.0,0.0,0.14285714285714285,0.0,PRT,665.0,64.0,Team Giant - Alpecin,0.0,10016.4,PRT,185.0,64.0,Cannondale - Drapac Pro Cycling,0.0,9898.2,PRT,999999,37.0,Cannondale - Drapac Pro Cycling,0.0,4961.9,PRT,583.0,63.0,Team EF Education First - Drapac,0.0,9376.2,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,0
1729,D.López,Spain,34,Team Sky,2015,5,35,21461.0,33,75884.0,2,0,0,0,0,0,1,7,2015.0,35,61.14285714285714,98,1964.0,13749.428571428569,21461.0,33,46.42857142857143,55,9801.0,55426.142857142855,96246.0,0.0,0.0,35,66.0,98,1964.0,13941.0,21461.0,33,47.33333333333334,55,75884.0,88804.0,96246.0,0.0,0.0,0.0,0.0,PRT,402.0,50.0,Team Sky,0.0,7835.2,PRT,724.0,80.0,Team Sky,0.0,11991.3,PRT,679.0,77.0,Team Sky,0.0,11005.7,PRT,3144.0,54.0,Team Sky,0.0,8136.3,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,0
1730,A.Kurek,Poland,27,CCC Sprandi Polkowice,2015,5,95,22746.0,119,77801.0,0,0,2,0,0,2,2,13,2016.0769230769229,47,237.15384615384616,999,9801.0,166602.61538461538,999999.0,29,232.9230769230769,999,9799.0,191068.46153846156,999999.0,0.0,0.0,92,401.66666666666674,999,10997.0,343539.33333333326,999999.0,97,399.33333333333326,999,68398.0,385472.33333333326,999999.0,0.0,0.0,0.0,0.0,PROF,1218.0,60.0,CCC Sprandi Polkowice,2.0,9828.8,PROF,1340.0,48.0,CCC Sprandi Polkowice,0.0,7641.8,PROF,1445.0,52.0,CCC Sprandi Polkowice,0.0,8181.6,PROF,715.0,59.0,CCC Sprandi Polkowice,0.0,8359.4,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,0
1731,D.Rosa,Italy,26,Astana Pro Team,2015,5,36,21461.0,32,75884.0,3,0,0,1,4,3,2,14,2016.0,16,38.642857142857146,116,1858.0,13807.571428571431,21461.0,20,39.57142857142857,116,9801.0,54487.714285714275,98243.0,0.0,0.0,16,24.0,35,10784.0,13888.666666666664,18446.0,20,26.0,31,67361.0,83803.66666666669,98243.0,0.0,0.0,0.0,0.0,PRT,102.0,65.0,Astana Pro Team,1.0,10784.4,PRT,94.0,67.0,Astana Pro Team,1.0,10621.9,PRT,442.0,72.0,Team Sky,0.0,11784.8,PRT,254.0,54.0,Team Sky,1.0,7485.3,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,0
1732,I.Rovny,Russia,28,Tinkoff - Saxo,2015,5,999,999999.0,999,999999.0,0,0,0,1,0,3,3,19,2016.842105263158,22,102.84210526315788,999,9793.0,65386.26315789473,999999.0,19,95.0,999,9793.0,97046.73684210527,999999.0,0.0,0.0,27,29.0,32,11809.0,12702.333333333336,13154.0,28,33.333333333333336,40,63094.0,75348.0,88047.0,0.0,0.0,0.0,0.0,PRT,1740.0,44.0,Tinkoff - Saxo,0.0,7136.7,PRT,769.0,77.0,Tinkoff,0.0,11924.5,PROF,944.0,69.0,Gazprom - RusVelo,0.0,11333.1,PROF,423.0,49.0,Gazprom - RusVelo,0.0,7802.3,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,0
1733,B.Hermans,Belgium,29,BMC Racing Team,2015,5,5,20936.0,4,75351.0,0,0,0,1,6,6,3,16,2015.75,4,88.1875,999,1780.0,75149.9375,999999.0,3,84.1875,999,9793.0,107882.625,999999.0,3.0,0.0,23,355.33333333333326,999,10576.0,340765.33333333326,999999.0,23,350.33333333333326,999,10576.0,344290.66666666674,999999.0,0.0,0.0,0.1875,0.0,PRT,53.0,72.0,BMC Racing Team,3.0,11433.5,PRT,90.0,80.0,BMC Racing Team,0.0,12896.9,PRT,107.0,62.0,BMC Racing Team,3.0,10061.2,PROF,78.0,81.0,Israel Cycling Academy,2.0,12792.8,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,1
1734,V.Reynès,Spain,34,IAM Cycling,2015,5,79,22746.0,83,77161.0,0,0,0,0,0,2,1,7,2015.0,21,49.14285714285714,79,1909.0,13944.428571428569,22746.0,12,44.42857142857143,83,9793.0,56001.857142857145,97611.0,0.0,0.0,70,74.0,79,1909.0,14398.666666666664,22746.0,78,79.66666666666667,83,77161.0,90158.0,97611.0,0.0,0.0,0.0,0.0,PRT,979.0,65.0,IAM Cycling,0.0,10052.4,PRT,746.0,45.0,IAM Cycling,0.0,6696.6,NONE,999999,0.0,NONE,0.0,0.0,NONE,999999,0.0,NONE,0.0,0.0,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,0
1735,B.Lindeman,Netherlands,26,Team LottoNL-Jumbo,2015,5,41,21836.0,39,76251.0,1,0,1,0,2,5,2,14,2016.0,27,78.42857142857143,115,1912.0,14172.214285714286,21836.0,19,67.0,110,9793.0,55361.928571428565,101697.0,0.0,0.0,90,96.66666666666669,109,11174.0,14762.333333333336,19488.0,87,99.0,107,68584.0,86117.66666666669,101697.0,0.0,0.0,0.0,0.0,PRT,512.0,86.0,Team LottoNL-Jumbo,1.0,13617.8,PRT,1131.0,72.0,Team LottoNL-Jumbo,0.0,11224.3,PRT,957.0,72.0,Team LottoNL - Jumbo,0.0,11017.4,PRT,999999,73.0,Team LottoNL - Jumbo,0.0,11679.9,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,0
1736,M.Coledan,Italy,27,Trek Factory Racing,2015,5,129,22846.0,129,78693.0,0,0,0,0,0,3,3,19,2016.0,16,215.31578947368425,999,1821.0,118617.52631578947,999999.0,33,223.94736842105263,999,9801.0,149010.57894736846,999999.0,0.0,0.0,110,411.66666666666674,999,11322.0,343780.0,999999.0,122,417.0,999,69608.0,386411.33333333326,999999.0,0.0,0.0,0.0,0.0,PRT,847.0,77.0,Trek Factory Racing,0.0,12112.7,PRT,1316.0,65.0,Trek - Segafredo,0.0,10613.6,PRT,1465.0,45.0,Trek - Segafredo,0.0,7195.5,PROF,1554.0,63.0,Wilier Triestina - Selle Italia,1.0,9511.9,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,0
1737,J.Sütterlin,Germany,23,Movistar Team,2015,5,89,22746.0,126,78593.0,0,0,0,0,1,5,1,7,2015.0,26,76.85714285714286,130,1837.0,14167.857142857143,22746.0,34,87.14285714285714,133,9801.0,56871.57142857143,99175.0,0.0,0.0,26,70.33333333333333,96,1837.0,14442.666666666664,22746.0,106,113.0,126,78593.0,91702.0,99175.0,0.0,0.0,0.0,0.0,PRT,507.0,60.0,Movistar Team,0.0,9413.8,PRT,469.0,69.0,Movistar Team,0.0,10645.7,PRT,271.0,70.0,Movistar Team,1.0,11529.0,PRT,317.0,61.0,Movistar Team,0.0,8953.8,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,0
1738,N.Mihaylov,Spain,27,CCC Sprandi Polkowice,2015,5,69,22174.0,69,76597.0,3,0,0,0,5,0,1,7,2015.0,25,76.85714285714286,142,1835.0,13871.142857142857,22174.0,69,84.71428571428571,121,9801.0,55789.857142857145,97098.0,0.0,0.0,25,62.0,92,1835.0,14225.0,22174.0,69,72.33333333333333,76,76597.0,89652.66666666669,97098.0,0.0,0.0,0.0,0.0,NONE,999999,0.0,NONE,0.0,0.0,PRT,554.0,77.0,Orica - BikeExchange,0.0,11834.3,PRT,417.0,75.0,Orica - Scott,0.0,12090.9,PRT,426.0,49.0,Mitchelton - Scott,0.0,7738.7,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,0
1739,B.Tankink,Netherlands,37,Team LottoNL-Jumbo,2015,5,68,22174.0,52,76597.0,0,0,1,1,1,1,1,7,2015.0,29,49.14285714285714,94,1848.0,13725.714285714286,22174.0,33,40.714285714285715,52,9801.0,55497.142857142855,96080.0,0.0,0.0,33,52.0,68,1848.0,13885.666666666664,22174.0,48,49.66666666666666,52,76597.0,88969.66666666669,96080.0,0.0,0.0,0.0,0.0,PRT,940.0,67.0,Team LottoNL-Jumbo,0.0,11251.2,PRT,1475.0,80.0,Team LottoNL-Jumbo,0.0,12649.9,PRT,1631.0,61.0,Team LottoNL - Jumbo,0.0,10981.4,PRT,990.0,38.0,Team LottoNL - Jumbo,0.0,5642.0,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,0
1740,M.Golas,Poland,31,Etixx - Quick Step,2015,5,70,22174.0,53,76597.0,2,0,1,0,3,2,4,27,2016.5185185185185,14,65.55555555555556,123,1885.0,13832.925925925923,23031.0,31,64.66666666666667,106,9801.0,53002.77777777778,99840.0,0.0,0.0,73,80.0,87,12491.0,13175.0,13766.0,87,92.66666666666669,99,63854.0,76770.0,90111.0,0.0,0.0,0.0,0.0,PRT,448.0,71.0,Etixx - Quick Step,1.0,11012.3,PRT,1316.0,67.0,Team Sky,0.0,11144.0,PRT,1031.0,75.0,Team Sky,0.0,12731.1,PRT,621.0,50.0,Team Sky,0.0,8367.7,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,0
1741,R.Nocentini,Italy,38,AG2R La Mondiale,2015,5,75,22174.0,64,76597.0,1,0,0,0,2,10,1,7,2015.0,37,76.28571428571429,135,1935.0,13847.142857142857,22174.0,39,66.14285714285714,96,9801.0,55727.571428571435,96930.0,0.0,0.0,68,76.33333333333333,86,1935.0,14169.0,22174.0,64,64.33333333333333,65,76597.0,89507.33333333331,96930.0,0.0,0.0,0.0,0.0,PRT,428.0,87.0,AG2R La Mondiale,0.0,14110.8,CONT,430.0,43.0,Sporting Clube de Portugal - Tavira,1.0,6480.3,CONT,249.0,38.0,Sporting Clube de Portugal - Tavira,1.0,5643.2,CONT,1129.0,41.0,Sporting Clube de Portugal - Tavira,2.0,5631.6,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,0
1742,G.Bole,Slovenia,30,CCC Sprandi Polkowice,2015,5,98,22746.0,85,77169.0,1,5,0,1,1,10,2,14,2016.5,13,144.85714285714286,999,1993.0,83788.0,999999.0,40,145.78571428571428,999,9801.0,117704.28571428572,999999.0,0.0,0.0,54,377.66666666666674,999,12491.0,341881.33333333326,999999.0,75,383.66666666666674,999,63443.0,379792.0,999999.0,0.0,0.0,0.0,0.0,PROF,105.0,75.0,CCC Sprandi Polkowice,1.0,12476.9,PROF,265.0,63.0,Nippo - Vini Fantini,2.0,9995.7,PRT,770.0,77.0,Bahrain - Merida,0.0,12799.5,PRT,586.0,46.0,Bahrain - Merida,2.0,7280.2,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,0
1743,S.Luis Henao,Colombia,28,Team Sky,2015,5,4,20936.0,8,75358.0,1,2,0,0,8,8,2,14,2016.5,1,33.785714285714285,83,1877.0,12993.714285714286,20936.0,1,28.07142857142857,60,9801.0,51850.857142857145,93932.0,3.0,1.0,12,21.33333333333333,34,11772.0,12690.0,13154.0,12,15.0,21,63053.0,75282.33333333331,87969.0,0.0,0.0,0.21428571428571427,0.07142857142857142,PRT,39.0,61.0,Team Sky,1.0,9416.3,PRT,43.0,50.0,Team Sky,0.0,7879.9,PRT,54.0,58.0,Team Sky,1.0,9920.6,PRT,101.0,76.0,Team Sky,0.0,12547.9,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,1
1744,S.Dillier,Switzerland,25,BMC Racing Team,2015,5,59,22174.0,48,76597.0,1,1,0,3,7,12,2,14,2016.5,8,45.35714285714285,127,1859.0,13148.928571428569,22174.0,19,43.42857142857143,101,9801.0,52253.785714285725,96091.0,1.0,0.0,21,24.0,26,11789.0,12695.666666666664,13154.0,19,20.33333333333333,23,63061.0,75301.66666666669,87994.0,0.0,0.0,0.07142857142857142,0.0,PRT,195.0,69.0,BMC Racing Team,2.0,11291.5,PRT,308.0,45.0,BMC Racing Team,0.0,7315.6,PRT,91.0,79.0,BMC Racing Team,2.0,13834.3,PRT,148.0,74.0,AG2R La Mondiale,1.0,11659.0,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,0
1745,M.Bodnar,Poland,30,Tinkoff - Saxo,2015,5,115,22846.0,94,77236.0,0,0,0,0,2,6,1,7,2015.0,1,74.0,141,1811.0,13960.857142857143,22846.0,2,73.71428571428571,101,9801.0,56055.571428571435,97713.0,2.0,1.0,10,73.33333333333333,115,1811.0,14441.0,22846.0,85,89.0,94,77236.0,90283.66666666669,97713.0,1.0,0.0,0.2857142857142857,0.14285714285714285,PRT,192.0,53.0,Tinkoff - Saxo,1.0,8472.8,PRT,252.0,65.0,Tinkoff,1.0,9925.7,PRT,287.0,62.0,Bora - Hansgrohe,1.0,9767.6,PRT,538.0,72.0,Bora - Hansgrohe,0.0,10543.4,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,0
1746,B.Bozic,Slovenia,35,Astana Pro Team,2015,5,117,22846.0,102,77368.0,0,5,0,0,0,6,1,6,2015.0,28,241.5,999,9801.0,179561.16666666663,999999.0,37,242.0,999,9801.0,199856.0,999999.0,0.0,0.0,28,381.33333333333326,999,18889.0,347244.66666666674,999999.0,97,399.33333333333326,999,54522.0,377296.33333333326,999999.0,0.0,0.0,0.0,0.0,PRT,515.0,53.0,Astana Pro Team,0.0,8797.1,PROF,822.0,67.0,"Cofidis, Solutions Credits",0.0,11007.9,PRT,1119.0,60.0,Bahrain - Merida,0.0,10214.6,PRT,1478.0,28.0,Bahrain - Merida,0.0,4182.1,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,0
1747,C.Verona,Spain,23,Etixx - Quick Step,2015,5,64,22174.0,63,76597.0,3,0,0,0,5,0,2,14,2016.5,33,82.07142857142857,126,1893.0,13221.0,22174.0,42,77.28571428571429,116,9801.0,52457.928571428565,95778.0,0.0,0.0,33,86.0,126,12491.0,13051.0,13518.0,65,78.0,85,63681.0,76389.0,89315.0,0.0,0.0,0.0,0.0,NONE,999999,0.0,NONE,0.0,0.0,PRT,554.0,77.0,Orica - BikeExchange,0.0,11834.3,PRT,417.0,75.0,Orica - Scott,0.0,12090.9,PRT,426.0,49.0,Mitchelton - Scott,0.0,7738.7,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,0
1748,J.De Buyst,Belgium,22,Lotto - Soudal,2015,5,113,22846.0,107,77554.0,0,0,0,0,1,6,2,11,2015.4545454545453,9,269.8181818181818,999,9801.0,194680.18181818182,999999.0,45,267.3636363636364,999,9801.0,212841.0909090909,999999.0,1.0,0.0,150,438.0,999,19834.0,347026.66666666674,999999.0,126,427.0,999,44096.0,369341.66666666674,999999.0,0.0,0.0,0.09090909090909093,0.0,PRT,921.0,51.0,Lotto - Soudal,0.0,8275.7,PRT,1123.0,43.0,Lotto - Soudal,0.0,7314.7,PRT,68.0,73.0,Lotto - Soudal,4.0,12657.4,PRT,243.0,74.0,Lotto - Soudal,0.0,12054.1,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,0
1749,R.Kluge,Germany,29,IAM Cycling,2015,5,135,22897.0,99,77320.0,0,0,1,1,0,6,2,11,2015.3636363636365,10,165.45454545454547,999,1855.0,103828.54545454547,999999.0,31,178.8181818181818,999,9801.0,133769.63636363635,999999.0,1.0,0.0,78,393.0,999,11970.0,344253.66666666674,999999.0,111,427.0,999,22963.0,355572.33333333326,999999.0,0.0,0.0,0.09090909090909093,0.0,PRT,534.0,59.0,IAM Cycling,1.0,9506.4,PRT,421.0,53.0,IAM Cycling,1.0,8357.3,PRT,730.0,50.0,Orica - Scott,0.0,7840.0,PRT,866.0,40.0,Mitchelton - Scott,2.0,5661.6,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,0
1750,D.Howson,Kazakhstan,23,Orica - GreenEDGE,2015,5,114,22846.0,109,77571.0,0,0,1,0,0,1,1,7,2015.0,4,92.14285714285714,121,1794.0,14012.857142857143,22846.0,94,108.0,123,9801.0,56267.142857142855,98110.0,1.0,0.0,4,71.66666666666667,114,1794.0,14461.666666666664,22846.0,94,99.33333333333331,109,77571.0,90665.66666666669,98110.0,1.0,0.0,0.14285714285714285,0.0,PRT,478.0,75.0,Astana Pro Team,1.0,11725.9,PRT,334.0,75.0,Astana Pro Team,0.0,11632.1,PRT,657.0,82.0,Astana Pro Team,1.0,13447.4,PRT,523.0,78.0,Astana Pro Team,0.0,12417.2,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,0
1751,P.Gretsch,Belgium,28,AG2R La Mondiale,2015,5,97,22746.0,114,77729.0,0,4,0,1,1,7,1,7,2015.0,6,83.42857142857143,127,1808.0,14103.142857142857,22746.0,68,107.0,125,9801.0,56504.714285714275,98722.0,1.0,0.0,6,68.0,101,1808.0,14579.666666666664,22746.0,103,106.66666666666669,114,77729.0,91121.66666666669,98722.0,1.0,0.0,0.14285714285714285,0.0,PRT,172.0,48.0,Etixx - Quick Step,3.0,7745.7,PRT,91.0,67.0,Etixx - Quick Step,2.0,10996.0,NONE,999999,0.0,NONE,0.0,0.0,NONE,999999,0.0,NONE,0.0,0.0,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,0
1752,G.Meersman,Belgium,30,Etixx - Quick Step,2015,5,112,22846.0,123,77989.0,0,0,0,0,0,8,1,6,2015.0,6,240.0,999,9801.0,179664.66666666663,999999.0,63,257.0,999,9801.0,200046.5,999999.0,1.0,0.0,112,413.33333333333326,999,19609.0,347484.66666666674,999999.0,123,416.66666666666674,999,55143.0,377710.33333333326,999999.0,0.0,0.0,0.16666666666666666,0.0,PRT,1709.0,40.0,Trek Factory Racing,0.0,5707.0,NONE,999999,0.0,NONE,0.0,0.0,NONE,999999,0.0,NONE,0.0,0.0,NONE,999999,0.0,NONE,0.0,0.0,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,0
1753,J.Hirt,Czech Republic,24,CCC Sprandi Polkowice,2015,5,94,22746.0,92,77187.0,0,0,0,1,3,2,2,14,2016.0,23,76.0,129,2438.0,14018.357142857143,22746.0,23,66.92857142857143,129,9801.0,54957.285714285725,99199.0,0.0,0.0,44,66.66666666666667,91,10997.0,14207.333333333336,18885.0,40,43.66666666666666,49,67574.0,84410.66666666669,99199.0,0.0,0.0,0.0,0.0,PROF,499.0,63.0,CCC Sprandi Polkowice,0.0,9968.3,PROF,532.0,55.0,CCC Sprandi Polkowice,2.0,8634.1,PROF,156.0,70.0,CCC Sprandi Polkowice,0.0,10990.5,PRT,495.0,70.0,Astana Pro Team,0.0,11495.9,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,0
1754,M.Pelucchi,Italy,26,IAM Cycling,2015,5,128,22846.0,130,78717.0,0,2,0,0,2,11,2,11,2015.4545454545453,1,280.90909090909093,999,9845.0,194810.72727272726,999999.0,113,303.6363636363636,999,9845.0,213114.72727272726,999999.0,2.0,2.0,166,446.66666666666674,999,19834.0,347069.0,999999.0,172,448.0,999,44349.0,369510.33333333326,999999.0,0.0,0.0,0.18181818181818185,0.18181818181818185,PRT,167.0,33.0,IAM Cycling,4.0,5144.3,PRT,592.0,31.0,IAM Cycling,0.0,4641.6,PRT,256.0,47.0,Bora - Hansgrohe,0.0,7823.7,PRT,322.0,42.0,Bora - Hansgrohe,1.0,6255.2,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,0
1755,M.Hayman,France,37,Orica - GreenEDGE,2015,5,107,22746.0,103,77382.0,0,0,0,1,1,5,1,7,2015.0,57,106.14285714285714,137,1889.0,13959.571428571431,22746.0,88,112.85714285714286,139,9861.0,56149.142857142855,97812.0,0.0,0.0,57,83.66666666666667,107,1889.0,14392.0,22746.0,88,93.33333333333331,103,77382.0,90372.33333333331,97812.0,0.0,0.0,0.0,0.0,PRT,591.0,69.0,FDJ,0.0,11269.4,PRT,515.0,61.0,FDJ,0.0,9508.6,PROF,120.0,78.0,Fortuneo - Oscaro,3.0,12752.8,PROF,446.0,61.0,Team Fortuneo - Samsic,0.0,9838.5,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,0
1756,O.Le Gac,Australia,22,FDJ,2015,5,57,22174.0,51,76597.0,0,0,0,0,2,9,1,7,2015.0,13,64.14285714285714,120,1982.0,13966.285714285714,22174.0,32,69.14285714285714,120,9801.0,55959.142857142855,97764.0,0.0,0.0,57,91.66666666666669,113,1982.0,14447.0,22174.0,51,73.66666666666667,86,76597.0,90047.66666666669,97764.0,0.0,0.0,0.0,0.0,PRT,882.0,70.0,Orica - GreenEDGE,0.0,10827.5,PRT,507.0,72.0,Orica - BikeExchange,0.0,10998.8,PRT,243.0,64.0,Orica - Scott,2.0,9865.3,PRT,355.0,75.0,Mitchelton - Scott,1.0,10657.0,2015-08-06,2,223.0,Zakopane,30.4,51,SE,2,0,8,0
