,name,nation,age,height,team,year,stage,position,time_in_s,gc,gc_time_in_s,mount_jerseys,point_jerseys,sprint_jerseys,youth_jerseys,followers,total_wins,biker_sys_nr,team_sys_nr,n_tours,n_stages,avg_year,best_pos_ovr,avg_pos_ovr,worst_pos_ovr,best_time_ovr,avg_time_ovr,worst_time_ovr,best_gc_ovr,avg_gc_ovr,worst_gc_ovr,best_gc_time_ovr,avg_gc_time_ovr,worst_gc_time_ovr,n_top10_ovr,n_win_ovr,best_pos_ovr_l3,avg_pos_ovr_l3,worst_pos_ovr_l3,best_time_ovr_l3,avg_time_ovr_l3,worst_time_ovr_l3,best_gc_ovr_l3,avg_gc_ovr_l3,worst_gc_ovr_l3,best_gc_time_ovr_l3,avg_gc_time_ovr_l3,worst_gc_time_ovr_l3,n_top10_l3,n_win_l3,perc_top10_ovr,perc_win_ovr,2015_div,2015_fc_rank,2015_race_days,2015_team,2015_uci_rank,2015_wins,2015_year_km,2016_div,2016_fc_rank,2016_race_days,2016_team,2016_uci_rank,2016_wins,2016_year_km,2017_div,2017_fc_rank,2017_race_days,2017_team,2017_uci_rank,2017_wins,2017_year_km,2018_div,2018_fc_rank,2018_race_days,2018_team,2018_uci_rank,2018_wins,2018_year_km,date,stage_type,stage_type_code,dist,finish,temp,rel_humid,wind_dir,wind_speed,clouds_ovrl,visibility,y_label
30,K.De Weert,Belgium,32,1.82,Omega Pharma-Quick Step,2014,1,31,20870.0,33,20870.0,0,0,0,1,0,2,365,3475,1,7,2014.0,31,60.142857142857146,97,1916.0,15759.142857142857,20870.0,27,44.57142857142857,72,20870.0,71200.71428571429,110314.0,0.0,0.0,47,77.33333333333333,97,1916.0,12071.0,17493.0,56,62.0,72,90905.0,103205.66666666667,110314.0,0.0,0.0,0.0,0.0,PRT,-,19.0,Team LottoNL-Jumbo,-,0.0,2816.1,,,,,,,,,,,,,,,,,,,,,,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
31,T.Marczynski,Poland,30,,CCC Polsat Polkowice,2014,1,32,20870.0,34,20870.0,4,0,1,0,4,9,2281,3733,3,21,2015.3333333333333,9,38.38095238095238,98,1816.0,14390.47619047619,21046.0,16,31.38095238095238,62,9801.0,59880.80952380953,109748.0,1.0,0.0,9,17.333333333333332,24,10784.0,13770.333333333334,18081.0,16,17.0,18,67352.0,83554.66666666667,97879.0,1.0,0.0,0.047619047619047616,0.0,CONT,442,40.0,Torku Seker Spor,-,6.0,5905.2,PRT,1271,38.0,Lotto - Soudal,-,0.0,5729.3,PRT,342,81.0,Lotto - Soudal,112,2.0,13191.4,PRT,2212,41.0,Lotto - Soudal,399,0.0,6363.6,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
32,R.Sinkeldam,Netherlands,25,1.93,Team Giant - Shimano,2014,1,33,20870.0,35,20870.0,0,0,0,1,0,7,4589,3469,1,7,2014.0,4,57.57142857142857,148,1897.0,15982.142857142857,20870.0,12,60.57142857142857,135,20870.0,71789.71428571429,111875.0,1.0,0.0,82,108.33333333333333,148,1897.0,12591.333333333334,18091.0,104,117.0,135,91887.0,104580.0,111875.0,0.0,0.0,0.14285714285714285,0.0,PRT,178,70.0,Team Giant - Alpecin,139,2.0,11429.5,PRT,507,66.0,Team Giant - Alpecin,-,0.0,10637.8,PRT,541,68.0,Team Sunweb,277,0.0,10831.5,PRT,763,55.0,Groupama - FDJ,406,1.0,9116.5,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
33,A.Ovechkin,Russia,28,,RusVelo,2014,1,34,20870.0,36,20870.0,0,0,0,1,1,7,831,3482,2,13,2014.923076923077,11,79.84615384615384,163,1804.0,15240.538461538461,23031.0,34,73.53846153846153,163,10879.0,62486.38461538462,110383.0,0.0,0.0,11,59.666666666666664,123,1824.0,14667.0,23031.0,46,67.0,108,62889.0,78851.0,87744.0,0.0,0.0,0.0,0.0,PROF,668.0,57.0,RusVelo,-,1.0,7678.9,PROF,1728.0,60.0,Gazprom - RusVelo,-,0.0,9081.2,PROF,1166.0,46.0,Gazprom - RusVelo,-,0.0,7196.8,CONT,253.0,47.0,Terengganu Cycling Team,-,5.0,6412.9,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
34,M.Paterski,Poland,28,,CCC Polsat Polkowice,2014,1,35,20870.0,4,20868.0,3,3,0,0,2,14,783,3733,5,34,2016.0,9,58.3235294117647,149,1848.0,14202.764705882353,22838.0,4,55.029411764705884,150,9793.0,56700.41176470588,110311.0,1.0,0.0,67,79.0,93,12491.0,13109.0,13568.0,69,71.33333333333333,75,63374.0,76224.0,89433.0,0.0,0.0,0.029411764705882353,0.0,PROF,110.0,80.0,CCC Sprandi Polkowice,-,4.0,13947.8,PROF,263.0,60.0,CCC Sprandi Polkowice,-,1.0,9244.0,PROF,214.0,77.0,CCC Sprandi Polkowice,-,6.0,12259.3,CONT,244.0,44.0,Wibatech Merx 7R,-,6.0,6097.9,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
35,P.Velits,Slovakia,29,1.81,BMC Racing Team,2014,1,36,20870.0,37,20870.0,0,0,0,1,0,15,24,10075,3,19,2014.8947368421052,14,97.26315789473684,999,1844.0,66692.78947368421,999999.0,8,91.10526315789474,999,9801.0,106465.63157894737,999999.0,0.0,0.0,100,402.0,999,18776.0,346515.6666666667,999999.0,71,381.6666666666667,999,43621.0,368672.3333333333,999999.0,0.0,0.0,0.0,0.0,PRT,2045.0,57.0,BMC Racing Team,-,0.0,9057.7,PRT,1882.0,58.0,BMC Racing Team,-,0.0,8875.3,,,,,,,,,,,,,,,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
36,M.Velits,Slovakia,29,1.85,Omega Pharma-Quick Step,2014,1,37,20870.0,38,20870.0,0,0,0,2,0,3,703,3475,1,7,2014.0,37,74.85714285714286,121,1969.0,15946.57142857143,20870.0,27,57.42857142857143,98,20870.0,71568.0,111626.0,0.0,0.0,88,106.66666666666667,121,1969.0,12508.333333333334,18752.0,73,89.0,98,90905.0,104062.66666666667,111626.0,0.0,0.0,0.0,0.0,PRT,1869,71.0,Etixx - Quick Step,-,0.0,10956.0,PRT,3411,65.0,Etixx - Quick Step,-,0.0,9819.2,PRT,-,39.0,Quick-Step Floors,-,0.0,5673.9,,,,,,,,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
37,I.Izagirre,Spain,25,1.73,Movistar Team,2014,1,38,20870.0,39,20870.0,0,0,0,1,7,4,2977,10081,2,14,2014.5,3,32.285714285714285,113,1787.0,14490.857142857143,20936.0,1,15.857142857142858,45,9793.0,62724.642857142855,108986.0,7.0,0.0,7,8.0,9,1809.0,13154.333333333334,20936.0,1,4.0,6,75351.0,87099.33333333333,93878.0,3.0,0.0,0.5,0.0,PRT,50,71.0,Movistar Team,30,1.0,11470.9,PRT,11,72.0,Movistar Team,10,4.0,11082.6,PRT,56,37.0,Bahrain - Merida,23,0.0,5533.9,PRT,22,86.0,Bahrain - Merida,26,0.0,12937.5,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
38,S.Henao,Colombia,21,1.71,Team Sky,2014,1,39,20870.0,40,20870.0,0,0,0,1,3,0,9114,10086,1,7,2014.0,39,70.28571428571429,97,1920.0,15699.857142857143,20870.0,40,47.57142857142857,53,20870.0,71010.57142857143,109899.0,0.0,0.0,52,68.0,92,1920.0,11932.666666666666,17571.0,43,46.0,48,90408.0,102762.0,109899.0,0.0,0.0,0.0,0.0,PRT,375,61.0,Team Sky,-,0.0,9261.7,PRT,255,62.0,Team Sky,162,0.0,9567.9,PRT,896,75.0,Team Sky,258,0.0,11720.2,PRT,506,52.0,Team Sky,220,0.0,8087.7,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
39,C.Jose Sarmiento,Colombia,27,1.68,Cannondale Pro Cycling,2014,1,40,20870.0,41,20870.0,1,0,0,0,0,2,1005,3481,1,7,2014.0,25,61.0,126,2014.0,15630.714285714286,20870.0,25,39.0,50,20870.0,70893.0,109685.0,0.0,0.0,25,65.0,126,2014.0,11771.333333333334,17024.0,25,34.0,40,90377.0,102487.66666666667,109685.0,0.0,0.0,0.0,0.0,PROF,2045,39.0,Team Colombia,-,0.0,6441.0,CONT,4092,13.0,EPM Tigo - UNE Area Metropolitana,-,0.0,1615.4,,3760,12.0,Boyacá es para Vivirla,-,0.0,1690.7,,-,0.0,Boyacá es para Vivirla,-,0.0,0.0,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
40,R.Gesink,Netherlands,28,1.87,Belkin Pro Cycling Team,2014,1,41,20870.0,42,20870.0,0,0,0,9,11,9,41,3482,2,10,2014.3,8,144.7,999,1862.0,113089.1,999999.0,6,131.5,999,9801.0,152703.6,999999.0,1.0,0.0,59,384.3333333333333,999,9801.0,340604.0,999999.0,59,380.3333333333333,999,9801.0,343871.0,999999.0,0.0,0.0,0.1,0.0,PRT,47,54.0,Team LottoNL-Jumbo,43,0.0,8243.7,PRT,172,49.0,Team LottoNL-Jumbo,79,1.0,7863.2,PRT,188,47.0,Team LottoNL - Jumbo,100,0.0,6964.2,PRT,173,62.0,Team LottoNL - Jumbo,86,0.0,10168.6,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
41,M.Bouet,Switzerland,28,,AG2R La Mondiale,2014,1,42,20870.0,43,20870.0,0,0,0,0,4,0,6184,10072,2,14,2014.5,15,59.285714285714285,101,1819.0,14661.42857142857,22174.0,19,55.285714285714285,94,9801.0,63153.57142857143,109209.0,0.0,0.0,15,36.666666666666664,50,1819.0,13876.0,22174.0,47,52.666666666666664,59,76597.0,88960.0,96051.0,0.0,0.0,0.0,0.0,PRT,249,56.0,IAM Cycling,157,0.0,8371.5,PRT,72,69.0,FDJ,68,0.0,10502.2,PRT,186,57.0,FDJ,168,0.0,9000.3,PRT,269,49.0,Groupama - FDJ,202,0.0,8217.3,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
42,M.Monfort,Belgium,31,1.81,Lotto - Belisol,2014,1,43,20870.0,44,20870.0,0,0,0,4,1,3,96,3473,4,27,2015.4814814814815,17,47.925925925925924,90,1833.0,14417.444444444445,22138.0,16,46.03703703703704,86,9801.0,58215.07407407407,109265.0,0.0,0.0,22,46.0,68,10784.0,14046.666666666666,18915.0,52,62.333333333333336,70,68129.0,84886.0,99485.0,0.0,0.0,0.0,0.0,PRT,131,88.0,Lotto - Soudal,94,0.0,13413.3,PRT,175,87.0,Lotto - Soudal,114,0.0,13101.8,PRT,323,86.0,Lotto - Soudal,159,0.0,13211.7,PRT,497,67.0,Lotto - Soudal,266,0.0,9954.8,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
43,D.Caruso,Italy,27,1.78,Cannondale Pro Cycling,2014,1,44,20870.0,45,20870.0,2,0,0,2,1,2,1006,3481,1,7,2014.0,15,50.42857142857143,99,1897.0,15767.57142857143,20870.0,15,41.285714285714285,71,20870.0,71220.28571428571,110373.0,0.0,0.0,63,80.66666666666667,99,1897.0,12090.666666666666,17571.0,59,63.666666666666664,71,90905.0,103251.33333333333,110373.0,0.0,0.0,0.0,0.0,PRT,106,75.0,BMC Racing Team,69,0.0,12043.7,PRT,169,69.0,BMC Racing Team,-,0.0,10836.5,PRT,70,84.0,BMC Racing Team,55,0.0,13248.5,PRT,60,66.0,BMC Racing Team,48,0.0,10148.9,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
44,J.Van Genechten,Belgium,28,1.76,Lotto - Belisol,2014,1,45,20870.0,46,20870.0,0,0,0,0,2,8,5297,3473,1,7,2014.0,1,82.0,153,2041.0,16142.857142857143,20870.0,6,80.85714285714286,150,20870.0,72130.57142857143,112990.0,2.0,1.0,130,137.66666666666666,153,2041.0,12966.333333333334,18752.0,128,136.66666666666666,150,92197.0,105378.66666666667,112990.0,0.0,0.0,0.2857142857142857,0.14285714285714285,PRT,170,69.0,IAM Cycling,169,2.0,11499.3,PRT,100,86.0,IAM Cycling,125,1.0,13598.3,PROF,217,59.0,"Cofidis, Solutions Credits",-,0.0,9415.5,PROF,251,50.0,Vital Concept,-,1.0,7967.2,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
45,G.Preidler,Austria,24,1.89,Team Giant - Shimano,2014,1,46,20870.0,47,20870.0,4,0,0,0,2,5,6244,3469,2,14,2016.0,1,34.57142857142857,99,1864.0,14087.92857142857,20870.0,6,26.714285714285715,59,10751.0,59920.21428571428,109356.0,2.0,1.0,1,9.0,17,11761.0,12656.0,13154.0,6,10.333333333333334,18,63061.0,75246.0,87865.0,2.0,1.0,0.14285714285714285,0.07142857142857142,PRT,428,82.0,Team Giant - Alpecin,-,0.0,12632.4,PRT,277,87.0,Team Giant - Alpecin,190,0.0,13640.8,PRT,737,52.0,Team Sunweb,263,0.0,8192.7,PRT,210,63.0,Groupama - FDJ,114,1.0,10112.8,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
46,B.Markus,Netherlands,23,1.79,Belkin Pro Cycling Team,2014,1,47,20870.0,48,20870.0,0,0,0,0,0,4,4400,3482,1,5,2014.0,47,276.8,999,13167.0,214834.6,999999.0,48,252.6,999,20870.0,237772.0,999999.0,0.0,0.0,78,409.6666666666667,999,13167.0,344616.0,999999.0,61,383.6666666666667,999,53492.0,375888.3333333333,999999.0,0.0,0.0,0.0,0.0,PRT,491.0,32.0,Team LottoNL-Jumbo,-,0.0,4728.0,PROF,866.0,29.0,Roompot - Oranje Peloton,-,0.0,4777.5,CONT,2573.0,6.0,Pauwels Sauzen - Vastgoedservice,-,0.0,1109.1,CONT,3883.0,1.0,Monkey Town,-,0.0,193.4,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
47,S.Morabito,Switzerland,31,1.87,BMC Racing Team,2014,1,48,20870.0,49,20870.0,0,0,0,0,1,1,674,10075,1,7,2014.0,4,34.57142857142857,62,1778.0,15657.42857142857,20870.0,20,30.857142857142858,49,20870.0,70938.57142857143,109602.0,1.0,0.0,4,26.0,40,1778.0,11833.666666666666,17468.0,26,33.0,38,90356.0,102594.0,109602.0,1.0,0.0,0.14285714285714285,0.0,PRT,341,56.0,FDJ,118,0.0,8289.8,PRT,596,61.0,FDJ,150,0.0,9210.2,PRT,1445,52.0,FDJ,331,0.0,8157.6,PRT,2212,48.0,Groupama - FDJ,252,0.0,8028.6,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
48,D.Rebellin,Belgium,43,1.83,CCC Polsat Polkowice,2014,1,49,20870.0,50,20870.0,1,0,0,0,0,0,3052,3733,2,14,2014.5,6,65.5,115,1893.0,14513.642857142857,20936.0,11,50.142857142857146,98,9801.0,62760.28571428572,109194.0,1.0,0.0,6,27.0,62,1893.0,13191.333333333334,20936.0,11,11.333333333333334,12,75359.0,87153.33333333333,93997.0,1.0,0.0,0.07142857142857142,0.0,PRT,129,67.0,Lotto - Soudal,42,1.0,10472.7,PRT,204,65.0,Lotto - Soudal,-,0.0,9774.1,PRT,592,73.0,Lotto - Soudal,266,0.0,11647.7,PROF,-,0.0,Wanty - Groupe Gobert,-,0.0,0.0,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
49,P.Cieslik,Poland,28,,Bauknecht - Author,2014,1,50,20870.0,51,20870.0,1,0,0,0,1,2,6096,3732,4,27,2016.2592592592594,13,48.925925925925924,117,1849.0,14175.0,22144.0,14,41.148148148148145,67,10576.0,56637.59259259259,109505.0,0.0,0.0,13,20.333333333333332,30,11785.0,12673.0,13154.0,14,16.333333333333332,18,63061.0,75277.66666666667,87926.0,0.0,0.0,0.0,0.0,CONT,414.0,43.0,Whirlpool - Author,-,0.0,6554.2,PROF,436.0,47.0,Verva - ActiveJet Pro Cycling Team,-,0.0,7174.9,CONT,492.0,38.0,Elkov - Author,-,0.0,5848.4,PROF,409.0,32.0,CCC Sprandi Polkowice,-,0.0,4474.0,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
50,S.Firsanov,Russia,32,,RusVelo,2014,1,51,20870.0,52,20870.0,2,1,0,0,1,13,980,3482,3,19,2016.1052631578948,11,180.94736842105263,999,1876.0,118696.26315789473,999999.0,17,176.47368421052633,999,10751.0,150113.57894736843,999999.0,0.0,0.0,76,387.0,999,12491.0,341919.3333333333,999999.0,96,399.0,999,63888.0,380088.6666666667,999999.0,0.0,0.0,0.0,0.0,PROF,225.0,49.0,RusVelo,-,4.0,7484.4,PROF,164.0,72.0,Gazprom - RusVelo,-,3.0,11043.4,PROF,679.0,76.0,Gazprom - RusVelo,-,0.0,12377.7,PROF,586.0,59.0,Gazprom - RusVelo,-,0.0,8184.3,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
51,S.Sánchez,Spain,36,1.81,BMC Racing Team,2014,1,52,20870.0,53,20870.0,1,7,0,0,4,9,202,10075,2,14,2015.5,6,50.785714285714285,102,1856.0,14800.857142857143,20870.0,12,39.357142857142854,85,10576.0,62330.0,109101.0,1.0,0.0,27,35.0,45,10784.0,13801.666666666666,18100.0,24,27.333333333333332,34,67490.0,83730.33333333333,98111.0,0.0,0.0,0.07142857142857142,0.0,PRT,124.0,63.0,BMC Racing Team,112.0,0.0,10382.0,PRT,86.0,68.0,BMC Racing Team,35.0,1.0,10896.3,PRT,830.0,42.0,BMC Racing Team,238.0,0.0,6678.5,,,,,,,,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
52,R.Ferrari,Italy,31,1.73,Lampre - Merida,2014,1,53,20870.0,54,20870.0,0,0,0,0,2,12,2144,6418,4,24,2015.4166666666667,4,201.125,999,1977.0,138441.125,999999.0,7,213.04166666666666,999,9801.0,168394.875,999999.0,5.0,0.0,4,337.6666666666667,999,10784.0,343704.0,999999.0,82,394.6666666666667,999,57436.0,375218.3333333333,999999.0,2.0,0.0,0.20833333333333334,0.0,PRT,598,87.0,Lampre - Merida,196,0.0,14083.7,PRT,375,80.0,Lampre - Merida,-,0.0,12795.0,PRT,260,56.0,UAE Team Emirates,215,0.0,9352.6,PRT,896,62.0,UAE Team Emirates,348,0.0,9071.1,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
53,B.Silva Pires,Portugal,33,1.74,Tinkoff - Saxo,2014,1,54,20870.0,55,20870.0,1,0,0,0,0,1,2983,4449,1,7,2014.0,53,76.0,97,1932.0,15811.714285714286,20870.0,46,59.42857142857143,74,20870.0,71303.57142857143,110682.0,0.0,0.0,71,82.33333333333333,95,1932.0,12193.666666666666,17845.0,67,70.66666666666667,74,90905.0,103445.66666666667,110682.0,0.0,0.0,0.0,0.0,PRT,816.0,52.0,Tinkoff - Saxo,-,0.0,7461.7,PROF,1199.0,55.0,Team Roth,-,0.0,7640.4,,,,,,,,,,,,,,,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
54,E.Petrov,Russia,36,1.81,Tinkoff - Saxo,2014,1,55,20870.0,56,20870.0,0,0,0,1,0,8,462,4449,3,19,2014.8947368421052,26,191.21052631578948,999,1889.0,119364.78947368421,999999.0,37,183.21052631578948,999,9801.0,153529.7894736842,999999.0,0.0,0.0,147,433.3333333333333,999,19548.0,346931.3333333333,999999.0,141,428.3333333333333,999,44142.0,369277.0,999999.0,0.0,0.0,0.0,0.0,PRT,2492,68.0,Tinkoff - Saxo,-,0.0,10699.5,PRT,-,64.0,Tinkoff,-,0.0,10051.5,,,,,,,,,,,,,,,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
55,E.Capecchi,Italy,28,1.83,Movistar Team,2014,1,56,20870.0,57,20870.0,1,1,0,0,1,2,290,10081,4,26,2015.7307692307693,31,96.6923076923077,999,1841.0,52193.38461538462,999999.0,30,90.38461538461539,999,9801.0,91110.84615384616,999999.0,0.0,0.0,31,37.0,48,11809.0,12745.333333333334,13273.0,30,34.0,37,63086.0,75383.0,88168.0,0.0,0.0,0.0,0.0,PRT,2392.0,55.0,Movistar Team,-,0.0,8102.6,PRT,1609.0,54.0,Astana Pro Team,-,0.0,8406.0,PRT,2218.0,68.0,Quick-Step Floors,383,0.0,10760.2,PRT,618.0,60.0,Quick-Step Floors,201,0.0,9325.8,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
56,G.Bagdonas,Lithuania,29,1.85,AG2R La Mondiale,2014,1,57,20870.0,58,20870.0,0,1,0,1,1,15,3276,10072,2,13,2014.5384615384614,21,154.46153846153845,999,1831.0,91574.07692307692,999999.0,53,169.3846153846154,999,9801.0,129166.23076923077,999999.0,0.0,0.0,21,65.66666666666667,89,1831.0,14372.666666666666,22746.0,105,112.33333333333333,127,78593.0,91564.0,98965.0,0.0,0.0,0.0,0.0,PRT,369,77.0,AG2R La Mondiale,-,0.0,12688.6,PRT,310,73.0,AG2R La Mondiale,-,0.0,11575.1,PRT,585,73.0,AG2R La Mondiale,299,0.0,11822.1,PRT,318,40.0,AG2R La Mondiale,371,0.0,6419.8,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
57,S.Szmyd,Poland,36,1.78,Movistar Team,2014,1,58,20870.0,59,20870.0,0,0,0,0,1,0,360,10081,1,7,2014.0,42,78.71428571428571,113,1973.0,15690.857142857143,20870.0,34,52.857142857142854,67,20870.0,70979.57142857143,109836.0,0.0,0.0,42,68.66666666666667,113,1973.0,11911.666666666666,17493.0,34,39.666666666666664,46,90370.0,102689.66666666667,109836.0,0.0,0.0,0.0,0.0,PROF,772.0,68.0,CCC Sprandi Polkowice,-,0.0,11018.7,PROF,1514.0,43.0,CCC Sprandi Polkowice,-,0.0,6562.4,,,,,,,,,,,,,,,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
58,V.Breen,Germany,24,1.87,Lotto - Belisol,2014,1,59,20870.0,60,20870.0,0,0,0,0,0,2,811,3473,2,14,2014.5,23,72.78571428571429,127,1843.0,14834.857142857143,22174.0,48,71.5,124,9801.0,63534.142857142855,110808.0,0.0,0.0,53,62.0,71,1885.0,14152.333333333334,22174.0,58,61.666666666666664,64,76597.0,89490.66666666667,96880.0,0.0,0.0,0.0,0.0,PRT,673.0,72.0,AG2R La Mondiale,182,0.0,11011.3,PRT,633.0,63.0,AG2R La Mondiale,-,0.0,9168.9,,,,,,,,,,,,,,,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
59,R.Hesjedal,Canada,34,1.88,Garmin - Sharp,2014,1,60,20870.0,61,20870.0,1,0,0,0,6,3,52,3470,2,12,2014.8333333333333,16,162.58333333333334,999,1859.0,97754.83333333333,999999.0,17,147.25,999,10879.0,136439.91666666666,999999.0,0.0,0.0,152,444.6666666666667,999,19834.0,347026.6666666667,999999.0,131,429.0,999,44096.0,369341.6666666667,999999.0,0.0,0.0,0.0,0.0,PRT,89.0,83.0,Team Cannondale - Garmin,45,0.0,13087.2,PRT,822.0,58.0,Trek - Segafredo,-,0.0,9125.1,,,,,,,,,,,,,,,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
60,B.Warchol,Poland,22,,-,2014,1,61,20870.0,62,20870.0,0,0,0,0,0,4,22313,3474,1,7,2014.0,61,105.85714285714286,139,1943.0,15934.42857142857,20870.0,62,88.28571428571429,107,20870.0,71657.42857142857,111541.0,0.0,0.0,84,101.33333333333333,116,1943.0,12461.333333333334,18091.0,91,97.66666666666667,107,91507.0,104215.33333333333,111541.0,0.0,0.0,0.0,0.0,CONT,942.0,29.0,Whistle Team Ziemia Brezeska,-,1.0,4636.0,CONT,1028.0,40.0,Whirlpool - Author,-,0.0,5750.2,CONT,939.0,30.0,Team Hurom,-,0.0,4088.1,CONT,1135.0,28.0,Wibatech Merx 7R,-,0.0,3268.9,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
61,R.Kreder,Netherlands,25,1.77,Garmin - Sharp,2014,1,62,20870.0,63,20870.0,0,2,0,0,2,3,1972,3470,1,7,2014.0,7,98.28571428571429,141,1964.0,16038.57142857143,20870.0,63,100.42857142857143,120,20870.0,71889.57142857143,112270.0,1.0,0.0,108,123.0,134,1964.0,12688.666666666666,18752.0,112,116.0,120,91554.0,104710.0,112270.0,0.0,0.0,0.14285714285714285,0.0,PROF,126.0,62.0,Team Roompot - Oranje Peloton,-,0.0,10090.7,PROF,177.0,56.0,Roompot - Oranje Peloton,-,0.0,8698.4,PROF,279.0,59.0,Roompot - Nederlandse Loterij,-,0.0,9623.6,CONT,567.0,39.0,Team Ukyo,-,3.0,5485.8,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
62,P.Franczak,Poland,23,,ActiveJet Team,2014,1,63,20870.0,64,20870.0,0,2,0,0,2,5,11010,5176,5,33,2015.969696969697,8,139.3030303030303,999,1927.0,74158.21212121213,999999.0,8,140.96969696969697,999,9793.0,111339.0303030303,999999.0,3.0,0.0,136,426.0,999,13295.0,342410.0,999999.0,136,425.6666666666667,999,65200.0,381231.3333333333,999999.0,0.0,0.0,0.09090909090909091,0.0,CONT,414.0,55.0,ActiveJet Team,-,0.0,8955.3,PROF,366.0,45.0,Verva - ActiveJet Pro Cycling Team,-,2.0,7338.6,CONT,481.0,33.0,Team Hurom,-,0.0,4805.2,PROF,563.0,48.0,CCC Sprandi Polkowice,-,0.0,7105.3,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
63,M.Cattaneo,Switzerland,24,,Lampre - Merida,2014,1,64,20870.0,65,20870.0,0,0,0,0,1,1,8868,6418,2,14,2014.5,25,67.71428571428571,103,1869.0,14650.714285714286,22139.0,21,62.785714285714285,102,9801.0,63142.42857142857,109276.0,0.0,0.0,33,39.666666666666664,44,1869.0,13757.333333333334,22139.0,44,55.333333333333336,76,76701.0,88833.33333333333,95834.0,0.0,0.0,0.0,0.0,PRT,1642.0,44.0,IAM Cycling,-,0.0,6470.5,PRT,1013.0,47.0,IAM Cycling,-,0.0,7504.4,CONT,2020.0,38.0,Roth - Akros,-,0.0,5759.0,,,,,,,,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
64,B.Samoilau,Belarus,29,,CCC Polsat Polkowice,2014,1,65,20870.0,66,20870.0,0,0,0,0,0,13,761,3733,3,20,2014.95,23,76.35,138,1834.0,14735.5,24240.0,38,76.5,138,9801.0,60103.75,109719.0,0.0,0.0,35,86.66666666666667,138,1863.0,15217.0,24240.0,86,101.66666666666667,130,63316.0,80097.0,89419.0,0.0,0.0,0.0,0.0,PROF,1296.0,79.0,CCC Sprandi Polkowice,-,0.0,12979.4,PROF,937.0,54.0,CCC Sprandi Polkowice,-,0.0,7976.4,PROF,1237.0,54.0,CCC Sprandi Polkowice,-,0.0,8277.5,CONT,631.0,46.0,Minsk Cycling Club,-,4.0,6091.0,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
