name,biker_sys_nr,age,team,team_sys_nr,time_in_s,gc,gc_time_in_s,year,stage,position
C.Meyer,2211,26,Orica - GreenEDGE,4434,19580.0,141,40917.0,2014,2,150
F.Beppu,190,31,Trek Factory Racing,4450,19599.0,148,41006.0,2014,2,151
H.Houle,3199,24,AG2R La Mondiale,10072,19600.0,119,40624.0,2014,2,152
J.Arredondo,7565,26,Trek Factory Racing,4450,19601.0,139,40844.0,2014,2,153
N.Sørensen,16,39,Tinkoff - Saxo,4449,19605.0,106,40501.0,2014,2,154
B.Swift,348,27,Team Sky,10086,19652.0,159,41214.0,2014,2,155
L.Petter Nordhaug,408,30,Belkin Pro Cycling Team,3482,19652.0,115,40588.0,2014,2,156
J.Edmondson,3354,22,Team Sky,10086,19692.0,162,41672.0,2014,2,157
A.Tulik,6515,24,Team Europcar,3472,19455.0,71,40325.0,2014,2,158
J.Cousin,359,25,Team Europcar,3472,19728.0,160,41220.0,2014,2,159
T.Hupond,252,30,Team Giant - Shimano,3469,19728.0,163,41768.0,2014,2,160
B.Matysiak,2282,30,CCC Polsat Polkowice,3733,19728.0,116,40594.0,2014,2,161
G.Bagdonas,3276,29,AG2R La Mondiale,10072,19851.0,127,40721.0,2014,2,162
P.Kasperkiewicz,16679,20,Bauknecht - Author,3732,19912.0,131,40780.0,2014,2,163
J.Bobridge,192,25,Belkin Pro Cycling Team,3482,20171.0,164,42181.0,2014,2,164
T.Bos,797,31,Belkin Pro Cycling Team,3482,13167.0,3,53482.0,2014,3,1
L.Mezgec,9234,26,Team Giant - Shimano,3469,13167.0,5,53486.0,2014,3,2
M.Matthews,961,24,Orica - GreenEDGE,4434,13167.0,131,53949.0,2014,3,3
S.Modolo,1579,27,Lampre - Merida,6418,13167.0,86,53546.0,2014,3,4
T.Hushovd,322,36,BMC Racing Team,10075,13167.0,119,53855.0,2014,3,5
T.Farrar,53,30,Garmin - Sharp,3470,13167.0,133,53959.0,2014,3,6
Y.Hutarovich,100,31,AG2R La Mondiale,10072,13167.0,2,53482.0,2014,3,7
J.Van Genechten,5297,28,Lotto - Belisol,3473,13167.0,42,53492.0,2014,3,8
D.Appollonio,2340,25,AG2R La Mondiale,10072,13167.0,143,54136.0,2014,3,9
R.Ferrari,2144,31,Lampre - Merida,6418,13167.0,99,53614.0,2014,3,10
G.Stepniak,6556,25,CCC Polsat Polkowice,3733,13167.0,10,53492.0,2014,3,11
K.Dabkowski,7762,25,ActiveJet Team,5176,13167.0,34,53492.0,2014,3,12
S.Chavanel,6100,33,FDJ.fr,3474,13167.0,148,54184.0,2014,3,13
A.Kamyshev,2778,23,Astana Pro Team,10073,13167.0,140,54114.0,2014,3,14
B.Vallee,6553,21,Lotto - Belisol,3473,13167.0,6,53488.0,2014,3,15
D.Caruso,1006,27,Cannondale Pro Cycling,3481,13167.0,15,53492.0,2014,3,16
R.Sinkeldam,4589,25,Team Giant - Shimano,3469,13167.0,12,53492.0,2014,3,17
G.Preidler,6244,24,Team Giant - Shimano,3469,13167.0,19,53492.0,2014,3,18
K.Zielinski,3196,26,Mexller,3482,13167.0,22,53492.0,2014,3,19
J.Le Bon,2444,24,FDJ.fr,3474,13167.0,149,54184.0,2014,3,20
F.Silvestre,549,24,Trek Factory Racing,4450,13167.0,147,54184.0,2014,3,21
S.von Hoff,842,27,Garmin - Sharp,3470,13167.0,112,53789.0,2014,3,22
F.Beppu,190,31,Trek Factory Racing,4450,13167.0,145,54173.0,2014,3,23
F.Felline,1580,24,Trek Factory Racing,4450,13167.0,74,53518.0,2014,3,24
M.Haller,6246,23,Team Katusha,8441,13167.0,11,53492.0,2014,3,25
G.Caruso,525,34,Team Katusha,8441,13167.0,17,53492.0,2014,3,26
F.Gavazzi,605,30,Astana Pro Team,10073,13167.0,137,53995.0,2014,3,27
A.Geniez,948,26,FDJ.fr,3474,13167.0,26,53492.0,2014,3,28
E.Boasson Hagen,31,27,Team Sky,10086,13167.0,73,53518.0,2014,3,29
N.Arndt,5306,23,Team Giant - Shimano,3469,13167.0,108,53730.0,2014,3,30
L.Mangel,726,33,FDJ.fr,3474,13167.0,134,53959.0,2014,3,31
E.Gasparotto,358,32,Astana Pro Team,10073,13167.0,13,53492.0,2014,3,32
B.Matysiak,2282,30,CCC Polsat Polkowice,3733,13167.0,109,53761.0,2014,3,33
A.Vuillermoz,14716,26,AG2R La Mondiale,10072,13167.0,25,53492.0,2014,3,34
D.Nerz,844,25,BMC Racing Team,10075,13167.0,18,53492.0,2014,3,35
R.Maikin,14004,24,RusVelo,3482,13167.0,4,53486.0,2014,3,36
H.Houle,3199,24,AG2R La Mondiale,10072,13167.0,113,53791.0,2014,3,37
S.Morabito,674,31,BMC Racing Team,10075,13167.0,20,53492.0,2014,3,38
M.Monfort,96,31,Lotto - Belisol,3473,13167.0,32,53492.0,2014,3,39
E.Vorganov,834,32,Team Katusha,8441,13167.0,80,53527.0,2014,3,40
S.Chernetski,6526,24,Team Katusha,8441,13167.0,123,53893.0,2014,3,41
C.Jose Sarmiento,1005,27,Cannondale Pro Cycling,3481,13167.0,40,53492.0,2014,3,42
C.Riblon,188,33,AG2R La Mondiale,10072,13167.0,47,53492.0,2014,3,43
C.Meier,532,29,Orica - GreenEDGE,4434,13167.0,87,53548.0,2014,3,44
F.Aru,10303,24,Astana Pro Team,10073,13167.0,142,54117.0,2014,3,45
P.Kasperkiewicz,16679,20,Bauknecht - Author,3732,13167.0,129,53947.0,2014,3,46
D.Formolo,11011,22,Cannondale Pro Cycling,3481,13167.0,14,53492.0,2014,3,47
M.Velits,703,29,Omega Pharma-Quick Step,3475,13167.0,27,53492.0,2014,3,48
D.Villella,14126,23,Cannondale Pro Cycling,3481,13167.0,35,53492.0,2014,3,49
I.Balykin,14118,24,RusVelo,3482,13167.0,95,53579.0,2014,3,50
G.Bernaudeau,297,31,Team Europcar,3472,13167.0,77,53518.0,2014,3,51
M.Paterski,783,28,CCC Polsat Polkowice,3733,13167.0,8,53490.0,2014,3,52
W.Poels,929,27,Omega Pharma-Quick Step,3475,13167.0,75,53518.0,2014,3,53
M.Mori,492,34,Lampre - Merida,6418,13167.0,7,53488.0,2014,3,54
D.Cunego,149,33,Lampre - Merida,6418,13167.0,39,53492.0,2014,3,55
P.Cieslik,6096,28,Bauknecht - Author,3732,13167.0,55,53492.0,2014,3,56
N.Sørensen,16,39,Tinkoff - Saxo,4449,13167.0,104,53668.0,2014,3,57
O.Zaugg,363,33,Tinkoff - Saxo,4449,13167.0,29,53492.0,2014,3,58
I.Izagirre,2977,25,Movistar Team,10081,13167.0,28,53492.0,2014,3,59
A.Amador,745,28,Movistar Team,10081,13167.0,31,53492.0,2014,3,60
P.Poljanski,10994,24,Tinkoff - Saxo,4449,13167.0,21,53492.0,2014,3,61
R.Majka,3991,25,Tinkoff - Saxo,4449,13167.0,24,53492.0,2014,3,62
G.Bagdonas,3276,29,AG2R La Mondiale,10072,13167.0,122,53888.0,2014,3,63
N.Maes,762,28,Omega Pharma-Quick Step,3475,13167.0,16,53492.0,2014,3,64
P.Velits,24,29,BMC Racing Team,10075,13167.0,30,53492.0,2014,3,65
L.Warbasse,14123,24,BMC Racing Team,10075,13167.0,89,53560.0,2014,3,66
A.Solomennikov,9127,27,RusVelo,3482,13167.0,102,53644.0,2014,3,67
S.Firsanov,980,32,RusVelo,3482,13167.0,51,53492.0,2014,3,68
S.Henao,9114,21,Team Sky,10086,13167.0,50,53492.0,2014,3,69
R.Gesink,41,28,Belkin Pro Cycling Team,3482,13167.0,37,53492.0,2014,3,70
P.Niemiec,1836,34,Lampre - Merida,6418,13167.0,43,53492.0,2014,3,71
M.Rutkiewicz,746,33,CCC Polsat Polkowice,3733,13167.0,33,53492.0,2014,3,72
S.Lagutin,899,33,RusVelo,3482,13167.0,81,53527.0,2014,3,73
T.Kritskiy,830,27,RusVelo,3482,13167.0,23,53492.0,2014,3,74
B.Samoilau,761,29,CCC Polsat Polkowice,3733,13167.0,60,53492.0,2014,3,75
P.Weening,300,33,Orica - GreenEDGE,4434,13167.0,44,53492.0,2014,3,76
M.Cattaneo,8868,24,Lampre - Merida,6418,13167.0,64,53492.0,2014,3,77
B.Markus,4400,23,Belkin Pro Cycling Team,3482,13167.0,61,53492.0,2014,3,78
Y.Popovych,6269,34,Trek Factory Racing,4450,13167.0,106,53708.0,2014,3,79
T.Marczynski,2281,30,CCC Polsat Polkowice,3733,13167.0,38,53492.0,2014,3,80
A.Ovechkin,831,28,RusVelo,3482,13167.0,41,53492.0,2014,3,81
G.Izagirre,872,27,Movistar Team,10081,13167.0,83,53527.0,2014,3,82
P.Vakoc,6266,22,Omega Pharma-Quick Step,3475,13167.0,1,53455.0,2014,3,83
K.De Weert,365,32,Omega Pharma-Quick Step,3475,13167.0,36,53492.0,2014,3,84
P.Ligthart,2149,26,Lotto - Belisol,3473,13167.0,76,53518.0,2014,3,85
S.Sánchez,202,36,BMC Racing Team,10075,13167.0,48,53492.0,2014,3,86
T.Ludvigsson,4317,23,Team Giant - Shimano,3469,13167.0,82,53527.0,2014,3,87
J.Fröhlinger,32,29,Team Giant - Shimano,3469,13167.0,98,53600.0,2014,3,88
D.Boucher,397,34,FDJ.fr,3474,13167.0,121,53883.0,2014,3,89
P.Deignan,1579,31,Team Sky,10086,13167.0,53,53492.0,2014,3,90
G.Bonnafond,2280,27,AG2R La Mondiale,10072,13167.0,116,53836.0,2014,3,91
M.Fischer,130,35,FDJ.fr,3474,13167.0,101,53619.0,2014,3,92
M.Bouet,6184,28,AG2R La Mondiale,10072,13167.0,57,53492.0,2014,3,93
S.Pauwels,582,31,Omega Pharma-Quick Step,3475,13167.0,66,53492.0,2014,3,94
P.Martens,369,31,Belkin Pro Cycling Team,3482,13167.0,85,53543.0,2014,3,95
K.Vandewalle,294,29,Trek Factory Racing,4450,13167.0,65,53492.0,2014,3,96
B.Silva Pires,2983,33,Tinkoff - Saxo,4449,13167.0,52,53492.0,2014,3,97
R.Sutherland,1206,32,Tinkoff - Saxo,4449,13167.0,59,53492.0,2014,3,98
P.Bernas,6553,24,BDC - Marcpol Team,3484,13167.0,93,53574.0,2014,3,99
S.Szmyd,360,36,Movistar Team,10081,13167.0,67,53492.0,2014,3,100
W.Barguil,6104,23,Team Giant - Shimano,3469,13167.0,46,53492.0,2014,3,101
P.Tiralongo,161,37,Astana Pro Team,10073,13167.0,146,54173.0,2014,3,102
E.Capecchi,290,28,Movistar Team,10081,13167.0,56,53492.0,2014,3,103
J.Guarnieri,53,27,Astana Pro Team,10073,13167.0,130,53948.0,2014,3,104
I.Zakarin,9128,25,RusVelo,3482,13167.0,69,53492.0,2014,3,105
K.Fernandez,10331,33,Garmin - Sharp,3470,13167.0,154,54245.0,2014,3,106
R.Hesjedal,52,34,Garmin - Sharp,3470,13167.0,58,53492.0,2014,3,107
C.Fairly,6535,27,Garmin - Sharp,3470,13167.0,150,54184.0,2014,3,108
R.Kreder,1972,25,Garmin - Sharp,3470,13167.0,97,53595.0,2014,3,109
J.Veikkanen,774,33,FDJ.fr,3474,13167.0,156,54271.0,2014,3,110
B.Lancaster,2340,35,Orica - GreenEDGE,4434,13167.0,103,53666.0,2014,3,111
I.Santaromita,778,30,Orica - GreenEDGE,4434,13167.0,84,53532.0,2014,3,112
P.Ignatenko,2993,27,Team Katusha,8441,13167.0,144,54170.0,2014,3,113
A.Vorobyev,6406,24,Team Katusha,8441,13167.0,105,53700.0,2014,3,114
D.Rebellin,3052,43,CCC Polsat Polkowice,3733,13167.0,68,53492.0,2014,3,115
D.Cataldo,532,29,Team Sky,10086,13167.0,90,53560.0,2014,3,116
B.Warchol,22313,22,-,3474,13167.0,88,53548.0,2014,3,117
M.Mederel,2522,34,Team Europcar,3472,13167.0,70,53492.0,2014,3,118
A.Zeits,737,28,Astana Pro Team,10073,13167.0,100,53616.0,2014,3,119
C.Kern,83,33,Team Europcar,3472,13167.0,78,53518.0,2014,3,120
N.Brown,768,23,Garmin - Sharp,3470,13167.0,161,54747.0,2014,3,121
A.Tulik,6515,24,Team Europcar,3472,13167.0,71,53492.0,2014,3,122
E.Petrov,462,36,Tinkoff - Saxo,4449,13167.0,63,53492.0,2014,3,123
A.Rybakov,7900,26,Team Katusha,8441,13167.0,110,53766.0,2014,3,124
B.De Clercq,3052,28,Lotto - Belisol,3473,13167.0,94,53574.0,2014,3,125
K.Dehaes,2444,30,Lotto - Belisol,3473,13167.0,155,54263.0,2014,3,126
V.Breen,811,24,Lotto - Belisol,3473,13167.0,62,53492.0,2014,3,127
J.Engoulvent,958,35,Team Europcar,3472,13167.0,96,53584.0,2014,3,128
B.Intxausti,294,28,Movistar Team,10081,13167.0,72,53492.0,2014,3,129
B.Jungels,6413,22,Trek Factory Racing,4450,13167.0,91,53560.0,2014,3,130
P.Lecuisinier,580,21,FDJ.fr,3474,13167.0,128,53930.0,2014,3,131
J.Cousin,359,25,Team Europcar,3472,13167.0,159,54387.0,2014,3,132
M.Belkov,2147,29,Team Katusha,8441,13167.0,107,53709.0,2014,3,133
S.Cummings,271,33,BMC Racing Team,10075,13167.0,79,53518.0,2014,3,134
L.Norman Hansen,842,22,Garmin - Sharp,3470,13227.0,160,54413.0,2014,3,135
S.Lander,1710,23,BMC Racing Team,10075,13167.0,54,53492.0,2014,3,136
J.Arredondo,7565,26,Trek Factory Racing,4450,13167.0,138,54011.0,2014,3,137
J.Hernández,322,33,Tinkoff - Saxo,4449,13167.0,125,53911.0,2014,3,138
D.Tanner,118,30,Belkin Pro Cycling Team,3482,13167.0,118,53838.0,2014,3,139
K.Gradek,6555,24,BDC - Marcpol Team,3484,13167.0,132,53955.0,2014,3,140
M.Bono,617,31,Lampre - Merida,6418,13167.0,114,53801.0,2014,3,141
D.Malacarne,1973,27,Team Europcar,3472,13167.0,151,54184.0,2014,3,142
G.Brambilla,2741,27,Omega Pharma-Quick Step,3475,13167.0,49,53492.0,2014,3,143
S.Puccio,3929,25,Team Sky,10086,13167.0,115,53835.0,2014,3,144
A.Malori,791,26,Movistar Team,10081,13167.0,92,53563.0,2014,3,145
M.Krizek,14110,26,Cannondale Pro Cycling,3481,13167.0,9,53490.0,2014,3,146
M.Moser,7565,24,Cannondale Pro Cycling,3481,13167.0,136,53990.0,2014,3,147
K.Sivtsov,397,32,Team Sky,10086,13167.0,117,53837.0,2014,3,148
T.De Gendt,1783,28,Omega Pharma-Quick Step,3475,13269.0,111,53772.0,2014,3,149
O.Gatto,1973,29,Cannondale Pro Cycling,3481,13318.0,157,54335.0,2014,3,150
G.Boivin,1937,25,Cannondale Pro Cycling,3481,13167.0,45,53492.0,2014,3,151
C.Meyer,2211,26,Orica - GreenEDGE,4434,13324.0,153,54241.0,2014,3,152
B.Thurau,2398,26,Team Europcar,3472,13326.0,124,53904.0,2014,3,153
R.Flens,849,31,Belkin Pro Cycling Team,3482,13326.0,152,54226.0,2014,3,154
J.Edmondson,3354,22,Team Sky,10086,13167.0,162,54839.0,2014,3,155
B.Swift,348,27,Team Sky,10086,13167.0,158,54381.0,2014,3,156
S.Bewley,704,27,Orica - GreenEDGE,4434,13341.0,120,53874.0,2014,3,157
L.Petter Nordhaug,408,30,Belkin Pro Cycling Team,3482,13378.0,135,53966.0,2014,3,158
J.Bobridge,192,25,Belkin Pro Cycling Team,3482,13378.0,164,55559.0,2014,3,159
T.Hupond,252,30,Team Giant - Shimano,3469,13388.0,163,55156.0,2014,3,160
J.Jose Lobato Del Valle,130,26,Movistar Team,10081,13167.0,141,54114.0,2014,3,161
M.Docker,941,28,Orica - GreenEDGE,4434,13500.0,139,54052.0,2014,3,162
P.Franczak,11010,23,ActiveJet Team,5176,13538.0,126,53918.0,2014,3,163
M.Taciak,3195,30,CCC Polsat Polkowice,3733,13538.0,127,53919.0,2014,3,164
J.Van Genechten,5297,28,Lotto - Belisol,3473,20609.0,6,74091.0,2014,4,1
J.Guarnieri,53,27,Astana Pro Team,10073,20609.0,128,74551.0,2014,4,2
L.Mezgec,9234,26,Team Giant - Shimano,3469,20609.0,5,74091.0,2014,4,3
S.Modolo,1579,27,Lampre - Merida,6418,20609.0,84,74155.0,2014,4,4
Y.Hutarovich,100,31,AG2R La Mondiale,10072,20609.0,3,74091.0,2014,4,5
D.Appollonio,2340,25,AG2R La Mondiale,10072,20609.0,141,74745.0,2014,4,6
R.Kreder,1972,25,Garmin - Sharp,3470,20609.0,96,74204.0,2014,4,7
N.Arndt,5306,23,Team Giant - Shimano,3469,20609.0,107,74339.0,2014,4,8
N.Maes,762,28,Omega Pharma-Quick Step,3475,20609.0,13,74101.0,2014,4,9
S.von Hoff,842,27,Garmin - Sharp,3470,20609.0,111,74398.0,2014,4,10
M.Matthews,961,24,Orica - GreenEDGE,4434,20609.0,129,74558.0,2014,4,11
T.Kritskiy,830,27,RusVelo,3482,20609.0,19,74101.0,2014,4,12
R.Maikin,14004,24,RusVelo,3482,20609.0,7,74095.0,2014,4,13
O.Gatto,1973,29,Cannondale Pro Cycling,3481,20609.0,156,74944.0,2014,4,14
S.Lander,1710,23,BMC Racing Team,10075,20609.0,37,74101.0,2014,4,15
J.Jose Lobato Del Valle,130,26,Movistar Team,10081,20609.0,138,74723.0,2014,4,16
T.Bos,797,31,Belkin Pro Cycling Team,3482,20609.0,4,74091.0,2014,4,17
I.Balykin,14118,24,RusVelo,3482,20609.0,94,74188.0,2014,4,18
G.Stepniak,6556,25,CCC Polsat Polkowice,3733,20609.0,11,74101.0,2014,4,19
E.Boasson Hagen,31,27,Team Sky,10086,20609.0,71,74127.0,2014,4,20
W.Poels,929,27,Omega Pharma-Quick Step,3475,20609.0,73,74127.0,2014,4,21
E.Gasparotto,358,32,Astana Pro Team,10073,20609.0,14,74101.0,2014,4,22
S.Chavanel,6100,33,FDJ.fr,3474,20609.0,147,74793.0,2014,4,23
R.Sinkeldam,4589,25,Team Giant - Shimano,3469,20609.0,12,74101.0,2014,4,24
F.Beppu,190,31,Trek Factory Racing,4450,20609.0,144,74782.0,2014,4,25
J.Le Bon,2444,24,FDJ.fr,3474,20609.0,148,74793.0,2014,4,26
G.Boivin,1937,25,Cannondale Pro Cycling,3481,20609.0,31,74101.0,2014,4,27
S.Lagutin,899,33,RusVelo,3482,20609.0,79,74136.0,2014,4,28
K.Zielinski,3196,26,Mexller,3482,20609.0,21,74101.0,2014,4,29
B.Matysiak,2282,30,CCC Polsat Polkowice,3733,20609.0,109,74370.0,2014,4,30
Y.Popovych,6269,34,Trek Factory Racing,4450,20609.0,106,74317.0,2014,4,31
D.Formolo,11011,22,Cannondale Pro Cycling,3481,20609.0,16,74101.0,2014,4,32
M.Rutkiewicz,746,33,CCC Polsat Polkowice,3733,20609.0,26,74101.0,2014,4,33
M.Fischer,130,35,FDJ.fr,3474,20609.0,99,74228.0,2014,4,34
R.Ferrari,2144,31,Lampre - Merida,6418,20609.0,98,74223.0,2014,4,35
D.Caruso,1006,27,Cannondale Pro Cycling,3481,20609.0,17,74101.0,2014,4,36
F.Gavazzi,605,30,Astana Pro Team,10073,20609.0,133,74604.0,2014,4,37
P.Vakoc,6266,22,Omega Pharma-Quick Step,3475,20609.0,1,74064.0,2014,4,38
P.Poljanski,10994,24,Tinkoff - Saxo,4449,20609.0,22,74101.0,2014,4,39
K.De Weert,365,32,Omega Pharma-Quick Step,3475,20609.0,30,74101.0,2014,4,40
R.Majka,3991,25,Tinkoff - Saxo,4449,20609.0,24,74101.0,2014,4,41
O.Zaugg,363,33,Tinkoff - Saxo,4449,20609.0,27,74101.0,2014,4,42
D.Nerz,844,25,BMC Racing Team,10075,20609.0,18,74101.0,2014,4,43
M.Mori,492,34,Lampre - Merida,6418,20609.0,9,74097.0,2014,4,44
G.Caruso,525,34,Team Katusha,8441,20609.0,20,74101.0,2014,4,45
E.Vorganov,834,32,Team Katusha,8441,20609.0,78,74136.0,2014,4,46
K.Dabkowski,7762,25,ActiveJet Team,5176,20609.0,32,74101.0,2014,4,47
K.Fernandez,10331,33,Garmin - Sharp,3470,20609.0,152,74854.0,2014,4,48
D.Malacarne,1973,27,Team Europcar,3472,20609.0,149,74793.0,2014,4,49
F.Aru,10303,24,Astana Pro Team,10073,20609.0,140,74726.0,2014,4,50
M.Haller,6246,23,Team Katusha,8441,20609.0,15,74101.0,2014,4,51
M.Docker,941,28,Orica - GreenEDGE,4434,20609.0,136,74661.0,2014,4,52
P.Velits,24,29,BMC Racing Team,10075,20609.0,28,74101.0,2014,4,53
S.Cummings,271,33,BMC Racing Team,10075,20609.0,76,74127.0,2014,4,54
C.Meier,532,29,Orica - GreenEDGE,4434,20609.0,85,74157.0,2014,4,55
B.Vallee,6553,21,Lotto - Belisol,3473,20609.0,8,74097.0,2014,4,56
M.Krizek,14110,26,Cannondale Pro Cycling,3481,20609.0,2,74090.0,2014,4,57
S.Sánchez,202,36,BMC Racing Team,10075,20609.0,42,74101.0,2014,4,58
F.Silvestre,549,24,Trek Factory Racing,4450,20609.0,146,74793.0,2014,4,59
A.Geniez,948,26,FDJ.fr,3474,20609.0,29,74101.0,2014,4,60
F.Felline,1580,24,Trek Factory Racing,4450,20609.0,72,74127.0,2014,4,61
S.Morabito,674,31,BMC Racing Team,10075,20609.0,25,74101.0,2014,4,62
N.Sørensen,16,39,Tinkoff - Saxo,4449,20609.0,104,74277.0,2014,4,63
G.Preidler,6244,24,Team Giant - Shimano,3469,20609.0,23,74101.0,2014,4,64
M.Monfort,96,31,Lotto - Belisol,3473,20609.0,33,74101.0,2014,4,65
P.Weening,300,33,Orica - GreenEDGE,4434,20609.0,39,74101.0,2014,4,66
R.Gesink,41,28,Belkin Pro Cycling Team,3482,20609.0,36,74101.0,2014,4,67
G.Brambilla,2741,27,Omega Pharma-Quick Step,3475,20609.0,47,74101.0,2014,4,68
G.Bagdonas,3276,29,AG2R La Mondiale,10072,20609.0,120,74497.0,2014,4,69
W.Barguil,6104,23,Team Giant - Shimano,3469,20609.0,44,74101.0,2014,4,70
S.Pauwels,582,31,Omega Pharma-Quick Step,3475,20609.0,57,74101.0,2014,4,71
I.Santaromita,778,30,Orica - GreenEDGE,4434,20609.0,82,74141.0,2014,4,72
P.Ligthart,2149,26,Lotto - Belisol,3473,20609.0,74,74127.0,2014,4,73
P.Martens,369,31,Belkin Pro Cycling Team,3482,20609.0,83,74152.0,2014,4,74
C.Jose Sarmiento,1005,27,Cannondale Pro Cycling,3481,20609.0,40,74101.0,2014,4,75
M.Velits,703,29,Omega Pharma-Quick Step,3475,20609.0,34,74101.0,2014,4,76
T.Ludvigsson,4317,23,Team Giant - Shimano,3469,20609.0,80,74136.0,2014,4,77
J.Fröhlinger,32,29,Team Giant - Shimano,3469,20609.0,97,74209.0,2014,4,78
V.Breen,811,24,Lotto - Belisol,3473,20609.0,56,74101.0,2014,4,79
T.Marczynski,2281,30,CCC Polsat Polkowice,3733,20609.0,41,74101.0,2014,4,80
B.Silva Pires,2983,33,Tinkoff - Saxo,4449,20609.0,51,74101.0,2014,4,81
A.Solomennikov,9127,27,RusVelo,3482,20609.0,102,74253.0,2014,4,82
A.Ovechkin,831,28,RusVelo,3482,20609.0,43,74101.0,2014,4,83
J.Engoulvent,958,35,Team Europcar,3472,20609.0,95,74193.0,2014,4,84
P.Deignan,1579,31,Team Sky,10086,20609.0,53,74101.0,2014,4,85
K.Vandewalle,294,29,Trek Factory Racing,4450,20609.0,62,74101.0,2014,4,86
B.Intxausti,294,28,Movistar Team,10081,20609.0,70,74101.0,2014,4,87
C.Fairly,6535,27,Garmin - Sharp,3470,20609.0,150,74793.0,2014,4,88
T.Hushovd,322,36,BMC Racing Team,10075,20609.0,117,74464.0,2014,4,89
M.Cattaneo,8868,24,Lampre - Merida,6418,20609.0,61,74101.0,2014,4,90
A.Amador,745,28,Movistar Team,10081,20609.0,38,74101.0,2014,4,91
A.Kamyshev,2778,23,Astana Pro Team,10073,20609.0,139,74723.0,2014,4,92
A.Vuillermoz,14716,26,AG2R La Mondiale,10072,20609.0,35,74101.0,2014,4,93
E.Capecchi,290,28,Movistar Team,10081,20609.0,54,74101.0,2014,4,94
S.Szmyd,360,36,Movistar Team,10081,20609.0,64,74101.0,2014,4,95
C.Riblon,188,33,AG2R La Mondiale,10072,20609.0,50,74101.0,2014,4,96
S.Henao,9114,21,Team Sky,10086,20609.0,52,74101.0,2014,4,97
D.Cunego,149,33,Lampre - Merida,6418,20609.0,46,74101.0,2014,4,98
R.Hesjedal,52,34,Garmin - Sharp,3470,20609.0,58,74101.0,2014,4,99
D.Cataldo,532,29,Team Sky,10086,20609.0,88,74169.0,2014,4,100
M.Bouet,6184,28,AG2R La Mondiale,10072,20609.0,59,74101.0,2014,4,101
D.Rebellin,3052,43,CCC Polsat Polkowice,3733,20609.0,66,74101.0,2014,4,102
G.Bernaudeau,297,31,Team Europcar,3472,20609.0,75,74127.0,2014,4,103
B.Lancaster,2340,35,Orica - GreenEDGE,4434,20609.0,103,74275.0,2014,4,104
L.Warbasse,14123,24,BMC Racing Team,10075,20609.0,87,74169.0,2014,4,105
B.Samoilau,761,29,CCC Polsat Polkowice,3733,20609.0,63,74101.0,2014,4,106
C.Kern,83,33,Team Europcar,3472,20609.0,77,74127.0,2014,4,107
S.Puccio,3929,25,Team Sky,10086,20609.0,113,74444.0,2014,4,108
S.Firsanov,980,32,RusVelo,3482,20609.0,55,74101.0,2014,4,109
M.Paterski,783,28,CCC Polsat Polkowice,3733,20609.0,10,74099.0,2014,4,110
P.Niemiec,1836,34,Lampre - Merida,6418,20609.0,49,74101.0,2014,4,111
D.Villella,14126,23,Cannondale Pro Cycling,3481,20609.0,48,74101.0,2014,4,112
I.Izagirre,2977,25,Movistar Team,10081,20609.0,45,74101.0,2014,4,113
E.Petrov,462,36,Tinkoff - Saxo,4449,20609.0,67,74101.0,2014,4,114
A.Malori,791,26,Movistar Team,10081,20609.0,90,74172.0,2014,4,115
M.Mederel,2522,34,Team Europcar,3472,20609.0,69,74101.0,2014,4,116
P.Cieslik,6096,28,Bauknecht - Author,3732,20609.0,60,74101.0,2014,4,117
R.Sutherland,1206,32,Tinkoff - Saxo,4449,20609.0,65,74101.0,2014,4,118
K.Sivtsov,397,32,Team Sky,10086,20609.0,115,74446.0,2014,4,119
I.Zakarin,9128,25,RusVelo,3482,20609.0,68,74101.0,2014,4,120
B.Jungels,6413,22,Trek Factory Racing,4450,20609.0,89,74169.0,2014,4,121
B.Thurau,2398,26,Team Europcar,3472,20609.0,123,74513.0,2014,4,122
P.Tiralongo,161,37,Astana Pro Team,10073,20609.0,145,74782.0,2014,4,123
M.Moser,7565,24,Cannondale Pro Cycling,3481,20609.0,132,74599.0,2014,4,124
G.Izagirre,872,27,Movistar Team,10081,20609.0,81,74136.0,2014,4,125
T.Farrar,53,30,Garmin - Sharp,3470,20609.0,131,74568.0,2014,4,126
S.Chernetski,6526,24,Team Katusha,8441,20609.0,122,74502.0,2014,4,127
N.Brown,768,23,Garmin - Sharp,3470,20609.0,161,75356.0,2014,4,128
H.Houle,3199,24,AG2R La Mondiale,10072,20609.0,112,74400.0,2014,4,129
P.Bernas,6553,24,BDC - Marcpol Team,3484,20609.0,92,74183.0,2014,4,130
A.Vorobyev,6406,24,Team Katusha,8441,20609.0,105,74309.0,2014,4,131
P.Franczak,11010,23,ActiveJet Team,5176,20609.0,125,74527.0,2014,4,132
J.Hernández,322,33,Tinkoff - Saxo,4449,20609.0,124,74520.0,2014,4,133
P.Lecuisinier,580,21,FDJ.fr,3474,20609.0,127,74539.0,2014,4,134
B.De Clercq,3052,28,Lotto - Belisol,3473,20609.0,93,74183.0,2014,4,135
A.Rybakov,7900,26,Team Katusha,8441,20609.0,110,74375.0,2014,4,136
P.Ignatenko,2993,27,Team Katusha,8441,20609.0,143,74779.0,2014,4,137
